Document;Date;clean_sentence;Source;Recipient_Code;Recipient_Name;aid_type;recipient_type;Note
TDV%20-%20Faaliyet%20Raporu%20-%202018.pdf;2018;"Cami Makedonya Üsküp Camii 51 TURKiYE DiYANET VAKFI külliyesinde; Konferans salonu, Kur’an Kursu, kü- nu, dükkânlar, sergi salonu, eğitim birimleri, kreş, tüphane, seminer salonları, yemekhane ve ticari aşevi, abdesthaneler ve 2 katlı otoparktan müte- üniteler yer almaktadır.";TDV;343;Makedonya;;Belirsiz;Iteration
TDV%20-%20Faaliyet%20Raporu%20-%202018.pdf;2018;Yurt Dışında Yürütülen Tadilatlarımız Kosova Priştine Camii Suriye’de yaşanan çatışmalar sebebi ile büyük zarar gören camilerden 278 adedinin tadilatı bu Kosova Priştine Camii ve Külliyesi, Priştine’nin dönem içerisinde tamamlanmış ve 38 caminin merkezinde Bulevar Narodnih Palih Boraca cad- tadilatı ise devam etmekte olup, 2019 yılının ilk desi üzerinde otopark olarak kullanılan 8.100 aylarında tamamlanarak kullanıma açılması plan- m2’lik arsa üzerine inşa edilecektir.;TDV;347;Kosova;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TDV%20-%20Faaliyet%20Raporu%20-%202018.pdf;2018;Yapı ibadet- hane ve avlu alanlarının altında konferans salo- Kosova Priştine Camii 52 FAALiYET RAPORU 4.5.;TDV;347;Kosova;;Belirsiz;Drop
TDV%20-%20Faaliyet%20Raporu%20-%202018.pdf;2018;Plevne Bölge Müftülük Bulgaristan Plevne Aksaray Nakdi Yardım 2.03.2018 19.03.2018 1579/4 Mh - İnşaatı Üniversite İnşaatı Rusya Ufa İstanbul Nakdi Yardım 30.01.2018 6.03.2018 1578/9 Mh 826.000 $ Harcamaları 10.000 Adet Kur’anı Kerim İle 500 Adet Polonya Eskişehir ‘’Kur’an Öğreniyorum’’ Nakdi Yardım 27.02.2018 20.03.2018 531/6 İcra 14.875 € Adlı Kitabın Basılma Masrafı Hulo Cami ve Kur’an Gürcistan Hulo Ordu Kursu Müştemilatı Nakdi Yardım 27.03.2018 25.04.2018 532 İcra 100.358,6 TL Giderleri Ramazan İftar Rusay Moskova İstanbul Nakdi Yardım 30.04.2018 23.05.2018 533 İcra 5.000 $ Programı İçin Yardım Cami, Kur’an Kursu,Okul İaşe Gürcistan Kobuleti Artvin Nakdi Yardım 3.04.2018 25.05.2018 533 İcra - Personel Giderleri Ödenmesi İstanbul / 4-6 Yaş Kur’an Kursu Kosova Mitroviça Nakdi Yardım 11.04.2018 3.07.2018 535 İcra Bayrampaşa Yapımı Gürcistan Tiflis Sakarya Eğitim Binası Kira Bedeli 15.01.2018 31.07.2018 1588 M.h.;TDV;347;Kosova;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TDV%20-%20Faaliyet%20Raporu%20-%202018.pdf;2018;Plevne Bölge Müftülük Bulgaristan Plevne Aksaray Nakdi Yardım 2.03.2018 19.03.2018 1579/4 Mh - İnşaatı Üniversite İnşaatı Rusya Ufa İstanbul Nakdi Yardım 30.01.2018 6.03.2018 1578/9 Mh 826.000 $ Harcamaları 10.000 Adet Kur’anı Kerim İle 500 Adet Polonya Eskişehir ‘’Kur’an Öğreniyorum’’ Nakdi Yardım 27.02.2018 20.03.2018 531/6 İcra 14.875 € Adlı Kitabın Basılma Masrafı Hulo Cami ve Kur’an Gürcistan Hulo Ordu Kursu Müştemilatı Nakdi Yardım 27.03.2018 25.04.2018 532 İcra 100.358,6 TL Giderleri Ramazan İftar Rusay Moskova İstanbul Nakdi Yardım 30.04.2018 23.05.2018 533 İcra 5.000 $ Programı İçin Yardım Cami, Kur’an Kursu,Okul İaşe Gürcistan Kobuleti Artvin Nakdi Yardım 3.04.2018 25.05.2018 533 İcra - Personel Giderleri Ödenmesi İstanbul / 4-6 Yaş Kur’an Kursu Kosova Mitroviça Nakdi Yardım 11.04.2018 3.07.2018 535 İcra Bayrampaşa Yapımı Gürcistan Tiflis Sakarya Eğitim Binası Kira Bedeli 15.01.2018 31.07.2018 1588 M.h.;TDV;355;Bulgaristan;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TDV%20-%20Faaliyet%20Raporu%20-%202018.pdf;2018;Yıllık 14.400$ Kira, Fatura, Kayseri / Onarım, Melikgazi Sinanbey Medresesi Eğitim, Sırbistan Yeni Pazar 4.09.2018 8.10.2018 538 İcra Giderleri Öğretim Bosna Hersek’in Doboy Şehrinde İnşaatına İzmir / Bosna Hersek Dobojjuk Başlanılan İslam Kültür Nakdi Yardım 13.07.2018 6.09.2018 537 İcra 130.000 TL Gaziemir Merkezinin Hizmete Açılabilmesi Bulgaristan’ın Filibe Şehri Yeni Mahalle (Stolipinovo) Semtinde Yaşayan Yaklaşık 70.000 Müslümanın Bulgaristan Filibe İstanbul Dini ve Kültürel Nakdi Yardım 20.09.2018 8.10.2018 538 İcra 60.000 € Taleplerine Cevap Verecek Düzeyde Bir Kültür Tesisi Yapımı 57 TURKiYE DiYANET VAKFI 4.10.;TDV;355;Bulgaristan;Eğitim ve Kültürel Yardımlar;Sivil Toplum;Fixed
TDV%20-%20Faaliyet%20Raporu%20-%202018.pdf;2018;Bu kurum ve STK’lar için Şirketimiz tarafından ta- kapsamda iki yıllık dönemde Bulgaristan Baş- ahhüt edilen bütün yardım paketlerinin hazırlık, müftülüğü tarafından düzenlenen Hac Organi- üretim ve paketleme aşamaları bu tesis bünye- zasyonu ile ilgili malzemeler de yine şirketimiz sinde yürütülmektedir.;TDV;355;Bulgaristan;İnsani Yardım;Sivil Toplum;
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;• 2021-2022 Eğitim- Öğretim yılında Vakfımızın yurt dışı eğitim faaliyetleri kapsamında Bulgaristan’da Sofya Yüksek İslam Enstitüsü ve Mestanlı İmam Hatip Lisesinde okuyan 20 öğrencimize Türkçe Öğretim çalışmaları yürütülmüştür.;TDV;355;Bulgaristan;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;Vakfımız 1992 yılından bu yana, kardeş toplulukların eğitim ve kültür alanında desteklenmesi amacıyla, Romanya, Bulgaristan, Kosova, Gürcistan, Azerbaycan, Kırgızistan, Kazakistan, Pakistan, Moğolistan, Afganistan, Bangladeş, Malezya, Somali, Sudan, Tanzanya, Filistin, K.K.T.C.;TDV;347;Kosova;;Belirsiz;Drop
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;Vakfımız 1992 yılından bu yana, kardeş toplulukların eğitim ve kültür alanında desteklenmesi amacıyla, Romanya, Bulgaristan, Kosova, Gürcistan, Azerbaycan, Kırgızistan, Kazakistan, Pakistan, Moğolistan, Afganistan, Bangladeş, Malezya, Somali, Sudan, Tanzanya, Filistin, K.K.T.C.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;Yurt Dışı İnşaat İşleri 2022 faaliyet dönemimizde yurt dışında Arnavutluk, Makedonya, Bosna Hersek, Karadağ ve Kosova’da olmak üzere 5 camii inşaatı bulunmaktadır.;TDV;347;Kosova;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;Yurt Dışı İnşaat İşleri 2022 faaliyet dönemimizde yurt dışında Arnavutluk, Makedonya, Bosna Hersek, Karadağ ve Kosova’da olmak üzere 5 camii inşaatı bulunmaktadır.;TDV;343;Makedonya;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;No Ülke- İl Proje 1 Arnavutluk-Tiran Tiran Namazgâh Camii ve Külliyesi 2 Makedonya Üsküp Camii 3 Bosna Hersek- Olovo Ahi Evran-ı Veli Camii (Tamamlandı) 4 Kosova Priştine Camii 5 Karadağ Karadağ Akova Camii (TDV Konya Şubesi ile Koordineli) Arnavutluk-Tiran Namazgâh Camii ve Külliyesi Tiran meclis binasının yanında yer alan ve halk arasında “Namazgâh” olarak bilinen bölgede yapılmakta olan Tiran Camii 17.650 m2’lik inşaat alanına sahip olup, mahfil ve revakları dahil olmak üzere 3.500 kişi ibadet edebilmektedir.;TDV;347;Kosova;;Belirsiz;Iteration
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;No Ülke- İl Proje 1 Arnavutluk-Tiran Tiran Namazgâh Camii ve Külliyesi 2 Makedonya Üsküp Camii 3 Bosna Hersek- Olovo Ahi Evran-ı Veli Camii (Tamamlandı) 4 Kosova Priştine Camii 5 Karadağ Karadağ Akova Camii (TDV Konya Şubesi ile Koordineli) Arnavutluk-Tiran Namazgâh Camii ve Külliyesi Tiran meclis binasının yanında yer alan ve halk arasında “Namazgâh” olarak bilinen bölgede yapılmakta olan Tiran Camii 17.650 m2’lik inşaat alanına sahip olup, mahfil ve revakları dahil olmak üzere 3.500 kişi ibadet edebilmektedir.;TDV;343;Makedonya;;Belirsiz;Iteration
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;Makedonya Üsküp Camii Makedonya’nın başkenti Üsküp’te, temeli Mart 2017 ayında atılan 7.200 m2 alan üzerinde inşasına başlanılan cami, 3.200 kişi cemaat kapasitesine sahiptir.;TDV;343;Makedonya;Eğitim ve Kültürel Yardımlar;Belirsiz;Iteration
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;62 Kosova Priştine Camii Kosova Priştine Camii ve Külliyesi, Priştine’nin merkezinde Bulevar Narodnih Palih Boraca Caddesi üzerinde otopark olarak kullanılan 30.000 m2’lik arsa üzerine inşa edilmektedir.;TDV;347;Kosova;;Belirsiz;Iteration
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;Kazakistan, Endonezya, Makedonya, Gana, Bangladeş, Etiyopya, Hindistan, Mali olmak üzere 8 ülkeye basın kuruluşlarından gazeteci ekibi götürülmüştür.;TDV;343;Makedonya;;Belirsiz;Drop
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2022;2022 Yılı İçinde Tamamlanan Yurt İçi İnşaat ve Taahhüt İşleri • TOKİ İstanbul Tuzla Deniz Harp Okulu Camii • Ahmet Hamdi Akseki Cami Müştemilatı Revizyon ve Tadilatı • Edirne İl Müftülük Binası • Manisa Demirci Hafızlık Yetiştirme ve 4-6 Yaş Kuran Kursu • Sincan OSB Matbaa Binası Tadilat • Trabzon Temel Araz Öğrenci Yurdu Tadilatı 2022 Yılı İçinde Devam Eden Yurtdışı İnşaat ve Taahhüt İşleri • Arnavutluk Tiran Cami • Makedonya Üsküp Cami • Kosova Piştine Cami • Arnavutluk Tiran Camii 2022 Yılı Tamamlanan Projelerimiz 1 Msb Lojmanları Camii 12 Kütahya Pazar Camii 2 Deniz Harp Okulu Komutanlığı 13 Tiran Namazgah Camii 3 Diyarbakır Merkez Camii 14 Ertuğrul Gazi Camii 4 Yuvam Akarca Ulu Camii 15 Tdv Yüreğir Şube 5 Beşikdüzü Camii 16 Tdv Altındağ Şube 6 Cedit Ali Paşa Camii 17 Batman Camii 7 Çağlayan Camii 18 Trabzon Yurt 8 Sincan TDV Şube 19 Düzce Müftülük 9 Erzincan TDV Şube 20 Tera Tekstil Ahşap işleri 10 Aralık Camii 21 Diyanet Radyo (İlave) 11 Diyanet Radyo 22 Tiran Namazgah Camii 3.3.2.;TDV;347;Kosova;;Belirsiz;Iteration
TDV%20-%20Faaliyet%20Raporu%20-%202022.pdf;2020;2022 Yılı İçinde Tamamlanan Yurt İçi İnşaat ve Taahhüt İşleri • TOKİ İstanbul Tuzla Deniz Harp Okulu Camii • Ahmet Hamdi Akseki Cami Müştemilatı Revizyon ve Tadilatı • Edirne İl Müftülük Binası • Manisa Demirci Hafızlık Yetiştirme ve 4-6 Yaş Kuran Kursu • Sincan OSB Matbaa Binası Tadilat • Trabzon Temel Araz Öğrenci Yurdu Tadilatı 2022 Yılı İçinde Devam Eden Yurtdışı İnşaat ve Taahhüt İşleri • Arnavutluk Tiran Cami • Makedonya Üsküp Cami • Kosova Piştine Cami • Arnavutluk Tiran Camii 2022 Yılı Tamamlanan Projelerimiz 1 Msb Lojmanları Camii 12 Kütahya Pazar Camii 2 Deniz Harp Okulu Komutanlığı 13 Tiran Namazgah Camii 3 Diyarbakır Merkez Camii 14 Ertuğrul Gazi Camii 4 Yuvam Akarca Ulu Camii 15 Tdv Yüreğir Şube 5 Beşikdüzü Camii 16 Tdv Altındağ Şube 6 Cedit Ali Paşa Camii 17 Batman Camii 7 Çağlayan Camii 18 Trabzon Yurt 8 Sincan TDV Şube 19 Düzce Müftülük 9 Erzincan TDV Şube 20 Tera Tekstil Ahşap işleri 10 Aralık Camii 21 Diyanet Radyo (İlave) 11 Diyanet Radyo 22 Tiran Namazgah Camii 3.3.2.;TDV;343;Makedonya;;Belirsiz;Iteration
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;BULGARİSTAN Nisan 2015 RAPORU Projeler ve Dış Hizmetler Koordinatörlüğü Hazırlayan : Derya AKTAŞ Grafik&tasarım : Esen Ali DUMAN İÇİNDEKİLER Giriş 3 Bulgaristan’ın Tarihçesi 5 Bulgaristan Türkleri 7 Bulgaristan’da Din 13 Bulgaristan’da Osmanlı Mirası Eserler 17 Bulgaristan’da Osmanlı Mirası Camiler 20 Türkiye Diyanet Vakfının Bulgaristan’daki Faaliyetleri 25 a) Din Hizmetleri 25 b) Eğitim Faaliyetleri 27 c) Yayın Hizmetleri 35 d) Hayri ve Sosyal Yardımlar 36 e) Kardeş Şehir Projesi 38 Bulgaristan Baş Müftülüğü ve Müftülüğün Bölgede Yaptığı Çalışmalar 39 Sonuç 41 BULGARİSTAN Vdn Romanya Sırb stan Rusçuk Razgrad Plevne Vraca Şumnu Varna Sofya İsl m ye Burgaz Yen Zağra F l be Makedonya TÜRKİYE Yunan stan Resmi Adı Bulgaristan Cumhuriyeti Kuruluş Tarihi Özerklik 03.03.1878, Bağımsızlık 22.09.1908 Başkent Sofya Nüfus 7.364.570 (2011) Yüzölçümü 110.993 km2 Batıda Sırbistan ve Makedonya, doğuda Karadeniz, kuzeyde Romanya, Komşuları güneyde Yunanistan, güneydoğuda Türkiye ile çevrilidir.;TDV;350;Yunanistan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;BULGARİSTAN Nisan 2015 RAPORU Projeler ve Dış Hizmetler Koordinatörlüğü Hazırlayan : Derya AKTAŞ Grafik&tasarım : Esen Ali DUMAN İÇİNDEKİLER Giriş 3 Bulgaristan’ın Tarihçesi 5 Bulgaristan Türkleri 7 Bulgaristan’da Din 13 Bulgaristan’da Osmanlı Mirası Eserler 17 Bulgaristan’da Osmanlı Mirası Camiler 20 Türkiye Diyanet Vakfının Bulgaristan’daki Faaliyetleri 25 a) Din Hizmetleri 25 b) Eğitim Faaliyetleri 27 c) Yayın Hizmetleri 35 d) Hayri ve Sosyal Yardımlar 36 e) Kardeş Şehir Projesi 38 Bulgaristan Baş Müftülüğü ve Müftülüğün Bölgede Yaptığı Çalışmalar 39 Sonuç 41 BULGARİSTAN Vdn Romanya Sırb stan Rusçuk Razgrad Plevne Vraca Şumnu Varna Sofya İsl m ye Burgaz Yen Zağra F l be Makedonya TÜRKİYE Yunan stan Resmi Adı Bulgaristan Cumhuriyeti Kuruluş Tarihi Özerklik 03.03.1878, Bağımsızlık 22.09.1908 Başkent Sofya Nüfus 7.364.570 (2011) Yüzölçümü 110.993 km2 Batıda Sırbistan ve Makedonya, doğuda Karadeniz, kuzeyde Romanya, Komşuları güneyde Yunanistan, güneydoğuda Türkiye ile çevrilidir.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;BULGARİSTAN Nisan 2015 RAPORU Projeler ve Dış Hizmetler Koordinatörlüğü Hazırlayan : Derya AKTAŞ Grafik&tasarım : Esen Ali DUMAN İÇİNDEKİLER Giriş 3 Bulgaristan’ın Tarihçesi 5 Bulgaristan Türkleri 7 Bulgaristan’da Din 13 Bulgaristan’da Osmanlı Mirası Eserler 17 Bulgaristan’da Osmanlı Mirası Camiler 20 Türkiye Diyanet Vakfının Bulgaristan’daki Faaliyetleri 25 a) Din Hizmetleri 25 b) Eğitim Faaliyetleri 27 c) Yayın Hizmetleri 35 d) Hayri ve Sosyal Yardımlar 36 e) Kardeş Şehir Projesi 38 Bulgaristan Baş Müftülüğü ve Müftülüğün Bölgede Yaptığı Çalışmalar 39 Sonuç 41 BULGARİSTAN Vdn Romanya Sırb stan Rusçuk Razgrad Plevne Vraca Şumnu Varna Sofya İsl m ye Burgaz Yen Zağra F l be Makedonya TÜRKİYE Yunan stan Resmi Adı Bulgaristan Cumhuriyeti Kuruluş Tarihi Özerklik 03.03.1878, Bağımsızlık 22.09.1908 Başkent Sofya Nüfus 7.364.570 (2011) Yüzölçümü 110.993 km2 Batıda Sırbistan ve Makedonya, doğuda Karadeniz, kuzeyde Romanya, Komşuları güneyde Yunanistan, güneydoğuda Türkiye ile çevrilidir.;TDV;343;Makedonya;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Sofya (Başkent), Varna, Filibe, Rusçuk, Razgrad, Şumnu, Plevne, Vidin, Vraca, Yeni Önemli Şehirleri Zağra, İslimiye, Burgaz Etnik Yapı % 84,8 Bulgar , % 8,8 Türk , % 4,9 Roman, %1,5 diğer Bulgaristan halkının büyük bir kısmı Ortodoks Hıristiyan’dır.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;1 Bulgaristan yüz ölçümü ve nüfusu bakımından Romanya ve Yunanistan’dan sonra Balkan Yarımadasının en büyük ülkesidir.;TDV;350;Yunanistan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;1 Bulgaristan yüz ölçümü ve nüfusu bakımından Romanya ve Yunanistan’dan sonra Balkan Yarımadasının en büyük ülkesidir.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Avrupa kıtasında demografik krizin en derin boyutlarda yaşandığı ülke konumundaki Bulgaristan’da ülke nüfusunun giderek azalması ciddi bir sorundur.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;"Giriş Coğrafi konum olarak Asya ile Avrupa, Balkanlar ile Ortadoğu arasında bir köprü görevi üstlenmiş olan Bulgaristan; hem Karadeniz hem Tuna hem de Balkan devleti olduğundan tarih boyunca Slavlar, Traklar, Kumanlar, Peçenekler, Tatarlar, Bizanslılar gibi farklı milletlerin istilasına maruz kalmış son olarak da Osmanlılar bölgeyi hâkimiyet altına almıştır.";TDV;355;Bulgaristan;;Merkezi Hükümet ve Bağlı Aktörler;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Avrupa kıtasının güneydoğusunda yer alan Bulgaristan, Balkan yarımadasının orta ve doğu kesimlerini kapsamaktadır.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Bulgaristan’ın beş farklı ülke ile kara sınırı ve Karadeniz’le de bir deniz sınırı vardır.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;İşgal ettiği bu coğrafi konum ile Bulgaristan hem Asya ve Avrupa, hem de Balkan ve Ortadoğu ülkeleri arasında ulaşım ve ticaret bakımından bir köprü devlet konumunda olduğu gibi farklı dinlerin ve milletlerin, farklı politik ve kültürel kuşakların harmanlandığı jeokültürel ve jeopolitik bir pota görünümündedir.;TDV;355;Bulgaristan;İnsani Yardım, Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Merkezi Hükümet ve Bağlı Aktörler;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;XII asırlık tarihi geçmişe sahip olan Bulgaristan, Avrupa’nın en köklü devletlerinden ve en eski kültürlerinden biridir.2 BULGARİSTAN RAPORU 3 Sosyokültürel, tarihi ve demografik özellikleri ile Bulgaristan, daha fazla “Avrasya Devleti” özelliği taşıyan ve oransal olarak en çok Müslüman nüfusa sahip Avrupa Birliği ülkesidir.;TDV;355;Bulgaristan;İnsani Yardım;Merkezi Hükümet ve Bağlı Aktörler;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Bugün Türkiye-Bulgaristan sınırında faaliyet gösteren üç sınır kapısı ile İstanbul-Plovdiv-Sofya-Belgrad eksenindeki ulaşım koridoru Türkiye ihracatının adeta can damarını oluşturmaktadır.4 Bu nedenle ulaşım, turizm ve dış ticaret sektörlerinde bu komşu ülkenin Türkiye açısından jeostratejik ve jeoekonomik önemi büyüktür.5 4 TÜRKİYE DİYANET VAKFI Bulgaristan’ın Tarihçesi 6 Menşe itibariyle Türk ırkından geldiği7 ve Orta Asya’da varlığını sürdürmüş Türk kavimlerinin bir parçası olduğu kabul edilen Bulgarlar, 7.;TDV;355;Bulgaristan;İnsani Yardım, Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Temmuz 1878’de imzalanan Berlin Antlaşması ile Bulgaristan Tuna Vadisi ile Balkan dağları arasında küçük bir prenslik olarak yapılandırıldı.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Bu değişiklik Bulgaristan’a ilk siyasi şokunu yaşattı.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;“Büyük Bulgaristan” içinde yer alan Makedonya, Batı Trakya, Ege kıyı şeridi ve Rodoplar bölgesinin tekrar Osmanlı egemenliği altında bırakılması, bu ülkede önceden var olan Osmanlı ve Müslüman düşmanlığını daha da arttırdı.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;“Büyük Bulgaristan” içinde yer alan Makedonya, Batı Trakya, Ege kıyı şeridi ve Rodoplar bölgesinin tekrar Osmanlı egemenliği altında bırakılması, bu ülkede önceden var olan Osmanlı ve Müslüman düşmanlığını daha da arttırdı.;TDV;343;Makedonya;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Bu nedenledir ki, kaybedilen toprakların geri kazanılması, dağılmış olan Bulgar milletinin aynı vatan çatısı altında, aynı milli sınırlar içinde toplanması ve böylece “Büyük Bulgaristan”ın tekrar kurulup canlanması bundan sonraki tüm Bulgar hükümetlerinin öncelikli amacı ve ulusal stratejisi haline geldi.;TDV;355;Bulgaristan;;Merkezi Hükümet ve Bağlı Aktörler;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Büyük hüsranlarla ve toprak kayıplarıyla sona eren müttefikler arası Balkan, Birinci ve İkinci Dünya Savaşları’nın temelinde ısrarla yaşatılmak istenen “Büyük Bulgaristan” hayali yatmaktadır.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Küçük ülke olma kompleksinden kurtulamayan Bulgaristan için 1878 Berlin Antlaşması da onarılması güç siyasi bir sarsıntı yarattı.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;Bu intikam alma duygusu Bulgaristan’ın komşularına yönelik dış politikalarını önemli ölçüde belirlediği gibi, kendi sınırları içinde yaşayan azınlıklara yönelik iç politikalarını da olumsuz yönde ve derinlemesine etkiledi.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;6 TÜRKİYE DİYANET VAKFI Bulgaristan Türkleri Bulgaristan, Osmanlı İmparatorluğu yıkıldıktan sonra kurulan Türkiye Cumhuriyeti sınırları dışında kalan, Almanya’daki üç milyona yakın Türk’ten sonra oransal olarak en çok Türk nüfusuna sahip ülkedir.9 Bulgaristan Türkleri ise Türkler, Oğuz ve Kumanların soyundan gelmektedirler.10 Oğuz Türkleri, Anadolu üzerinden ve çoğunlukla Osmanlı döneminde o bölgeye geçmişlerdir.;TDV;355;Bulgaristan;;Belirsiz;Drop
TDV%20-%20Raporlar%20-%20Bulgaristan%20(2015).pdf;2015;yüzyılda Bulgaristan nüfusunun büyük bir kısmını Müslüman Türkler teşkil etmekteydi.;TDV;355;Bulgaristan;;Belirsiz;Drop
